# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.010000000000000000e+02,3.366666666666666696e+00,1.000000000000000000e+00,8.698721249581666370e+01,1.210344772338867188e+02,-3.404726473807005505e+01,7.417588043212890625e+01,1.281133206368775745e+01,1.465080558747573584e-02,-4.093336867711218352e-03,1.622538069840652408e+00,1.612479496142378066e+00
1.010000000000000000e+03,3.366666666666666430e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.207088775634765625e+02,-3.483646926598828486e+01,7.851006031036376953e+01,7.362347987124508109e+00,1.824339822233275732e-02,4.864553753055399915e-03,1.639753182062207326e+00,1.647276497146671570e+00
1.011000000000000000e+03,3.370000000000000284e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.204750785827636719e+02,-3.464551510760577457e+01,7.806313705444335938e+01,7.766426420714537926e+00,1.516403310674102438e-02,5.918423237851472805e-03,1.645066078577116730e+00,1.636569617409428856e+00
1.012000000000000000e+03,3.373333333333333428e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.206167869567871094e+02,-3.478722348162921207e+01,7.808794784545898438e+01,7.741615629698912926e+00,1.306890086578230484e-03,-3.039467382915145462e-03,1.645300875562552223e+00,1.623654959855031610e+00
1.013000000000000000e+03,3.376666666666666572e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.203081398010253906e+02,-3.443573150353711299e+01,7.834969425201416016e+01,7.522714045474117484e+00,8.492075356292271698e-03,6.490758138711091125e-04,1.658764591870240057e+00,1.625077846985094165e+00
1.014000000000000000e+03,3.379999999999999716e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.208290195465087891e+02,-3.499945607135089176e+01,7.837607097625732422e+01,7.453492498900573082e+00,9.518530394822848767e-03,1.066083591943380038e-02,1.654281772139556406e+00,1.632398415615083920e+00
1.015000000000000000e+03,3.383333333333333570e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.213699321746826172e+02,-3.554036869952471989e+01,7.802404212951660156e+01,7.805521345641295738e+00,-3.825385106074656594e-03,5.918423237851472805e-03,1.671901860164104470e+00,1.612533276809063887e+00
1.016000000000000000e+03,3.386666666666666714e+01,1.000000000000000000e+00,8.582956347515789730e+01,1.215738868713378906e+02,-3.574432339617999332e+01,7.839127731323242188e+01,7.438286161925475426e+00,8.492075356292271698e-03,1.224164014662790928e-02,1.670763501750878177e+00,1.625538562083057359e+00
1.017000000000000000e+03,3.389999999999999858e+01,1.000000000000000000e+00,8.642366562500265559e+01,1.215757846832275391e+02,-3.515211905822488347e+01,7.863231563568115234e+01,7.791349989321503244e+00,7.936625673129417326e-04,-4.047936709249636694e-04,1.681354799368651509e+00,1.623368141512507412e+00
1.018000000000000000e+03,3.393333333333333002e+01,1.000000000000000000e+00,8.587240829748827764e+01,1.218292808532714844e+02,-3.595687255578320674e+01,7.806007194519042969e+01,7.812336352297847952e+00,-1.259247509748213055e-03,9.080031692239691476e-03,1.683691383091604266e+00,1.621601184965950848e+00
