# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.029000000000000000e+03,3.429999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.011496582031250000e+02,7.885034179687500000e+01,8.055293273925781250e+01,-8.055293273925781250e+01,2.090851244045955140e-02,-1.719152051605678244e-02,1.790866561725778627e+00,1.820828132332722671e+00
1.030000000000000000e+02,3.433333333333333126e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.621682739257812500e+01,-8.621682739257812500e+01,8.346786165237426758e+01,-8.346786165237426758e+01,8.273506098374657294e-03,3.211604775737234019e-02,1.748601549091843177e+00,1.707871233802707334e+00
1.030000000000000000e+03,3.433333333333333570e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.025569992065429688e+02,7.744300079345703125e+01,8.015018463134765625e+01,-8.015018463134765625e+01,-1.446950531737815557e-02,-1.301291303525770396e-02,1.799961148924752008e+00,1.754687581755950854e+00
1.031000000000000000e+03,3.436666666666666714e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.013576879501342773e+02,7.864231204986572266e+01,8.162390995025634766e+01,-8.162390995025634766e+01,1.534836049262712759e-03,-1.301291303525770396e-02,1.760406354815211127e+00,1.806330328585215028e+00
1.032000000000000000e+03,3.439999999999999858e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.023218145370483398e+02,7.767818546295166016e+01,8.017679405212402344e+01,-8.017679405212402344e+01,2.933185000184948196e-02,1.038728885721713555e-02,1.735173391011962662e+00,1.711088709035368804e+00
1.033000000000000000e+03,3.443333333333333002e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.021213340759277344e+02,7.787866592407226562e+01,8.134959888458251953e+01,-8.134959888458251953e+01,1.838151117204257431e-02,1.194352399459162450e-03,1.715741088712250617e+00,1.775681692594950789e+00
1.034000000000000000e+03,3.446666666666666856e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.024542865753173828e+02,7.754571342468261719e+01,8.072522544860839844e+01,-8.072522544860839844e+01,1.669684365976458612e-02,3.701516887938609539e-03,1.728366117941739999e+00,1.766244863764825146e+00
1.035000000000000000e+03,3.450000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.016236963272094727e+02,7.837630367279052734e+01,8.004966259002685547e+01,-8.004966259002685547e+01,3.354351878254444724e-02,-2.984255081339915600e-03,1.770344567417448500e+00,1.807783413875198697e+00
1.036000000000000000e+03,3.453333333333333144e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.006686534881591797e+02,7.933134651184082031e+01,8.099613857269287109e+01,-8.099613857269287109e+01,1.838151117204257431e-02,7.880124368737688456e-03,1.709755087789921024e+00,1.803976548883362563e+00
1.037000000000000000e+03,3.456666666666666998e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.017331829071044922e+02,7.826681709289550781e+01,8.166552639007568359e+01,-8.166552639007568359e+01,1.416984239134760730e-02,-1.969868500453622953e-02,1.777903764533043551e+00,1.825739599176062322e+00
1.038000000000000000e+03,3.460000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.014990749359130859e+02,7.850092506408691406e+01,8.122193145751953125e+01,-8.122193145751953125e+01,2.680484873343250488e-02,-7.998584058298809779e-03,1.730316518289921834e+00,1.757836431342047367e+00
1.039000000000000000e+03,3.463333333333333286e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.015528001785278320e+02,7.844719982147216797e+01,8.071943759918212891e+01,-8.071943759918212891e+01,-7.730835268266210598e-03,-2.805589996613438650e-02,1.746267592550932557e+00,1.848352884074575986e+00
1.040000000000000000e+02,3.466666666666666785e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.666921997070312500e+01,-8.666921997070312500e+01,8.241167402267456055e+01,-8.241167402267456055e+01,-3.889718424540895142e-02,1.289445334569658090e-02,1.736321205780146038e+00,1.734600423936089264e+00
1.040000000000000000e+03,3.466666666666666430e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.018268222808837891e+02,7.817317771911621094e+01,8.150939846038818359e+01,-8.150939846038818359e+01,5.746504829957677606e-03,-7.162862562138994083e-03,1.789788989912854955e+00,1.815568840166126074e+00
1.041000000000000000e+03,3.470000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000289754867553711e+02,7.997102451324462891e+01,8.005368328094482422e+01,-8.005368328094482422e+01,-2.676832731432252522e-03,-2.638445697381475510e-02,1.792232346719763170e+00,1.753561568174210050e+00
1.042000000000000000e+03,3.473333333333333428e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.018357400894165039e+02,7.816425991058349609e+01,8.104471969604492188e+01,-8.104471969604492188e+01,1.501217614748660140e-02,3.586309032993468615e-04,1.747475608197349928e+00,1.784075235904817314e+00
1.043000000000000000e+03,3.476666666666666572e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.022806272506713867e+02,7.771937274932861328e+01,8.069340229034423828e+01,-8.069340229034423828e+01,-5.203833999849231777e-03,1.707306082649566112e-02,1.778498827788077330e+00,1.755510435193977203e+00
1.044000000000000000e+03,3.479999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.953969001770019531e+01,8.046030998229980469e+01,8.100984001159667969e+01,-8.100984001159667969e+01,1.753917741590358195e-02,7.044402872577871892e-03,1.725568527944562280e+00,1.778254226952154182e+00
1.045000000000000000e+03,3.483333333333333570e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.016605262756347656e+02,7.833947372436523438e+01,8.076043033599853516e+01,-8.076043033599853516e+01,-9.921652191542664964e-04,7.044402872577871892e-03,1.725801637432949898e+00,1.769500429002297759e+00
1.046000000000000000e+03,3.486666666666666714e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.015183191299438477e+02,7.848168087005615234e+01,8.092767906188964844e+01,-8.092767906188964844e+01,1.164284112293062848e-02,1.540161783417602799e-02,1.769161495512939775e+00,1.781082145431113650e+00
1.047000000000000000e+03,3.489999999999999858e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.020306777954101562e+02,7.796932220458984375e+01,7.988290500640869141e+01,-7.988290500640869141e+01,-1.446950531737815557e-02,-1.050574854677825687e-02,1.797766861190152943e+00,1.797249252272605791e+00
1.048000000000000000e+03,3.493333333333333002e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.020743894577026367e+02,7.792561054229736328e+01,8.081986331939697266e+01,-8.081986331939697266e+01,4.061837317679692014e-03,-1.134147004293807257e-02,1.708629789995133486e+00,1.809972822785095525e+00
1.049000000000000000e+03,3.496666666666666856e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.023532476425170898e+02,7.764675235748291016e+01,8.033814334869384766e+01,-8.033814334869384766e+01,-4.361500243710238547e-03,3.701516887938609539e-03,1.715443240909269251e+00,1.773545618738598950e+00
1.050000000000000000e+02,3.500000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.836526489257812500e+01,-8.836526489257812500e+01,8.317764091491699219e+01,-8.317764091491699219e+01,4.904171073818684376e-03,3.963754122281068493e-02,1.741868499274450643e+00,1.767441249312586615e+00
1.050000000000000000e+03,3.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.029233703613281250e+02,7.707662963867187500e+01,7.979823780059814453e+01,-7.979823780059814453e+01,2.343551370887653196e-02,2.041594681113492391e-02,1.729631548924792428e+00,1.760067717618391647e+00
1.051000000000000000e+03,3.503333333333333144e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.024678573608398438e+02,7.753214263916015625e+01,7.974077796936035156e+01,-7.974077796936035156e+01,2.680484873343250488e-02,1.289445334569658090e-02,1.771973613546221626e+00,1.821025097006209847e+00
1.052000000000000000e+03,3.506666666666666998e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.026292619705200195e+02,7.737073802947998047e+01,8.026213169097900391e+01,-8.026213169097900391e+01,2.377169805401705555e-03,1.205873184953676694e-02,1.765985163891987231e+00,1.775765092894031172e+00
