# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.036000000000000000e+03,3.453333333333333144e+01,1.000000000000000000e+00,9.317983011986423492e+01,6.569980812072753906e+01,2.748002199913669585e+01,8.656002998352050781e+01,6.619800136343727104e+00,5.834547302105740421e-03,4.640593045820341376e-04,1.596695137886151139e+00,1.746713150913323798e+00
1.037000000000000000e+03,3.456666666666666998e+01,1.000000000000000000e+00,9.314495746469802384e+01,6.566881942749023438e+01,2.747613803720778947e+01,8.646306991577148438e+01,6.681887548926539466e+00,4.439492451478686645e-03,4.773308662677865251e-03,1.590789911475852803e+00,1.735416132035310977e+00
1.038000000000000000e+03,3.460000000000000142e+01,1.000000000000000000e+00,9.314495746469802384e+01,6.592778968811035156e+01,2.721716777658767228e+01,8.633434748649597168e+01,6.810609978202052162e+00,-4.431995257160017336e-04,5.491516889027169696e-03,1.607014575673614720e+00,1.717455820989478577e+00
1.039000000000000000e+03,3.463333333333333286e+01,1.000000000000000000e+00,9.311084065349076866e+01,6.627928352355957031e+01,2.683155712993119835e+01,8.571000337600708008e+01,7.400837277483688581e+00,1.001971185398690088e-02,6.927933341725780320e-03,1.594731374610637964e+00,1.713315797033762022e+00
1.040000000000000000e+02,3.466666666666666785e+00,1.000000000000000000e+00,9.317983011986423492e+01,6.976617813110351562e+01,2.341365198876071929e+01,8.943748164176940918e+01,3.742348478094825737e+00,1.649382750224578876e-03,3.336892209979254627e-03,1.607279470433992330e+00,1.728541833035506681e+00
1.040000000000000000e+03,3.466666666666666430e+01,1.000000000000000000e+00,9.311084065349076866e+01,6.636601829528808594e+01,2.674482235820268272e+01,8.585267639160156250e+01,7.258164261889206159e+00,1.141476670461395553e-02,-9.723571481165761612e-04,1.598518469253004559e+00,1.714688528282690250e+00
1.041000000000000000e+03,3.470000000000000284e+01,1.000000000000000000e+00,9.311084065349076866e+01,6.583672523498535156e+01,2.727411541850541710e+01,8.629762029647827148e+01,6.813220357012497175e+00,9.518553249110519882e-04,3.336892209979254627e-03,1.609157631934739818e+00,1.741785020847095522e+00
1.042000000000000000e+03,3.473333333333333428e+01,1.000000000000000000e+00,9.248955292199916300e+01,6.686072540283203125e+01,2.562882751916713175e+01,8.632184457778930664e+01,6.167708344209856364e+00,1.211229412992748111e-02,-2.541489217672710118e-04,1.586501506620780599e+00,1.722975833225933950e+00
1.043000000000000000e+03,3.476666666666666572e+01,1.000000000000000000e+00,9.311084065349076866e+01,6.589498138427734375e+01,2.721585926921342491e+01,8.633644509315490723e+01,6.774395560335861433e+00,7.229602152732794197e-03,9.082558020773696256e-03,1.604822492312142357e+00,1.730784585206920578e+00
1.044000000000000000e+03,3.479999999999999716e+01,1.000000000000000000e+00,9.311084065349076866e+01,6.558813476562500000e+01,2.752270588786576866e+01,8.637115907669067383e+01,6.739681576800094831e+00,2.346910175538105547e-03,7.646141568075085632e-03,1.588315396684152336e+00,1.723420828179335507e+00
1.045000000000000000e+03,3.483333333333333570e+01,1.000000000000000000e+00,9.311084065349076866e+01,7.156289100646972656e+01,2.154794964702104210e+01,8.994958624988794327e+01,3.161254403602825391e+00,5.834547302105740421e-03,-5.999814732561711828e-03,1.595238302046297907e+00,1.746741413705779511e+00
1.046000000000000000e+03,3.486666666666666714e+01,1.000000000000000000e+00,9.246281667591685505e+01,7.420644092559814453e+01,1.825637575031871052e+01,9.275222778320312500e+01,-2.894111072862699530e-01,7.927129578046320652e-03,-1.690565374465881256e-03,1.620850840072796339e+00,1.755087700486856583e+00
1.047000000000000000e+03,3.489999999999999858e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.764187240600585938e+01,1.484768051599330363e+01,9.386370849609375000e+01,-1.374155574094586996e+00,9.518553249110519882e-04,-1.318189699605476321e-02,1.613622815861459170e+00,1.748465733579267489e+00
1.048000000000000000e+03,3.493333333333333002e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.799511814117431641e+01,1.449443478082484660e+01,9.463059997558593750e+01,-2.141047053586774496e+00,-4.431995257160017336e-04,-3.845190053513796759e-03,1.630305551824773769e+00,1.728866564788603011e+00
1.049000000000000000e+03,3.496666666666666856e+01,1.000000000000000000e+00,9.251687565693951854e+01,7.827647495269775391e+01,1.424040070424176463e+01,9.480198669433593750e+01,-2.285111037396418965e+00,-1.838254376343055347e-03,-9.590855864308238388e-03,1.628791038026399018e+00,1.738791482535237076e+00
1.050000000000000000e+02,3.500000000000000000e+00,1.000000000000000000e+00,9.248955292199916300e+01,7.093995094299316406e+01,2.154960197900599894e+01,8.888899815082550049e+01,3.600554771173662516e+00,-1.140726951029528676e-03,6.209725115376475008e-03,1.621733458597703237e+00,1.699944585627995775e+00
1.050000000000000000e+03,3.500000000000000000e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.798351001739501953e+01,1.450604290460414347e+01,9.508515930175781250e+01,-2.595606379758649496e+00,-4.431995257160017336e-04,-1.102727231700684728e-02,1.633205258219035505e+00,1.727669688310959017e+00
1.051000000000000000e+03,3.503333333333333144e+01,1.000000000000000000e+00,9.186767883943417701e+01,7.816526412963867188e+01,1.370241470979550513e+01,9.471611022949218750e+01,-2.848431390058010493e+00,2.346910175538105547e-03,-1.246368876970545790e-02,1.641154679561141805e+00,1.744016438134857294e+00
1.052000000000000000e+03,3.506666666666666998e+01,1.000000000000000000e+00,9.186767883943417701e+01,7.840099906921386719e+01,1.346667977022030982e+01,9.498570251464843750e+01,-3.118023675214260493e+00,7.229602152732794197e-03,-7.436231185260322452e-03,1.638428339912909149e+00,1.736914674605694264e+00
1.053000000000000000e+03,3.510000000000000142e+01,1.000000000000000000e+00,9.186767883943417701e+01,7.812317848205566406e+01,1.374450035737851294e+01,9.497087097167968750e+01,-3.103192132245510493e+00,-2.535781801656582235e-03,-3.126981827164491447e-03,1.625061722025514355e+00,1.725670897108921631e+00
1.054000000000000000e+03,3.513333333333333286e+01,1.000000000000000000e+00,9.311084065349076866e+01,7.849689865112304688e+01,1.461394200236772178e+01,9.455017089843750000e+01,-1.439330244946731341e+00,-2.535781801656582235e-03,-8.154439411609627764e-03,1.610262635348588933e+00,1.747171451426106525e+00
1.055000000000000000e+03,3.516666666666666430e+01,1.000000000000000000e+00,9.251687565693951854e+01,7.820994377136230469e+01,1.430693188557721385e+01,9.513183593750000000e+01,-2.614960280560481465e+00,-2.535781801656582235e-03,-7.436231185260322452e-03,1.634120878799492305e+00,1.727841580622756057e+00
1.056000000000000000e+03,3.520000000000000284e+01,1.000000000000000000e+00,9.248955292199916300e+01,7.822394752502441406e+01,1.426560539697474894e+01,9.540406799316406250e+01,-2.914515071164899496e+00,4.439492451478686645e-03,-1.102727231700684728e-02,1.618179844537294132e+00,1.732572942502118130e+00
1.057000000000000000e+03,3.523333333333333428e+01,1.000000000000000000e+00,9.186767883943417701e+01,7.824825859069824219e+01,1.361942024873593482e+01,9.513728332519531250e+01,-3.269604485761135493e+00,9.518553249110519882e-04,-1.102727231700684728e-02,1.630471428625149155e+00,1.740631407794733798e+00
