# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.370000000000000000e+02,2.283333333333333215e+00,1.000000000000000000e+00,9.535046277993093611e+01,9.059350585937500000e+01,4.756956920555936108e+00,1.053081665039062500e+02,-9.957703723975313892e+00,1.740136098836366288e-02,-1.219816269117202610e-02,1.582014291476569134e+00,1.579614489079339990e+00
1.380000000000000000e+02,2.299999999999999822e+00,1.000000000000000000e+00,9.503295006942164491e+01,9.069456481933593750e+01,4.338385250085707412e+00,1.045357666015625000e+02,-9.502816532140855088e+00,2.101673487436233820e-02,-6.576204338552644676e-03,1.578554094319062129e+00,1.588435438763515339e+00
1.390000000000000000e+02,2.316666666666666874e+00,1.000000000000000000e+00,9.503295006942164491e+01,9.069456481933593750e+01,4.338385250085707412e+00,1.045357666015625000e+02,-9.502816532140855088e+00,2.101673487436233820e-02,-6.576204338552644676e-03,1.578554094319062129e+00,1.588435438763515339e+00
1.400000000000000000e+01,2.333333333333333370e-01,1.000000000000000000e+00,9.586479791338054213e+01,9.304603576660156250e+01,2.818762146778979627e+00,1.065715789794921875e+02,-1.070678106611164537e+01,1.551835375607268572e-02,-2.407553949248058059e-02,1.580649181134163417e+00,1.612545385892614203e+00
1.400000000000000000e+02,2.333333333333333481e+00,1.000000000000000000e+00,9.451854297146648776e+01,9.082569885253906250e+01,3.692844118927425257e+00,1.045044860839843750e+02,-9.985943112517887243e+00,1.983671700879332742e-02,-9.110044722831802527e-03,1.581214216936026595e+00,1.588342534131408579e+00
1.410000000000000000e+02,2.350000000000000089e+00,1.000000000000000000e+00,9.486833237468518121e+01,9.045457458496093750e+01,4.413757789724243707e+00,1.045692138671875000e+02,-9.700881492502318793e+00,1.770264214553021742e-02,-9.611533965553718806e-03,1.585427819864173804e+00,1.582491589118320219e+00
1.420000000000000000e+02,2.366666666666666696e+00,1.000000000000000000e+00,9.487927378300672387e+01,9.058680725097656250e+01,4.292466532030161375e+00,1.047989654541015625e+02,-9.919691671094838625e+00,2.249803389709790699e-02,-7.288846946631157876e-03,1.582337508452109631e+00,1.587141819491949768e+00
1.430000000000000000e+02,2.383333333333333304e+00,1.000000000000000000e+00,9.521067381217989123e+01,9.058059692382812500e+01,4.630076888351766229e+00,1.048731994628906250e+02,-9.662525650710733771e+00,1.888266001109923167e-02,-8.846103016136057026e-03,1.589215158035343078e+00,1.582744044994101484e+00
1.440000000000000000e+02,2.399999999999999911e+00,1.000000000000000000e+00,9.464936454580005432e+01,9.063215637207031250e+01,4.017208173729741816e+00,1.048227996826171875e+02,-1.017343513681713318e+01,1.373577357617056065e-02,-1.433609051540756484e-02,1.587809697439452439e+00,1.588889100954250955e+00
1.450000000000000000e+02,2.416666666666666519e+00,1.000000000000000000e+00,9.524346950589868754e+01,9.064639282226562500e+01,4.597076683633062544e+00,1.047236175537109375e+02,-9.480148047812249956e+00,1.815456388128005444e-02,-6.391445143865622479e-03,1.587144678998499980e+00,1.584905426526295846e+00
