# frame_no,time,bDetected,angle_B,angle_L,angle_wrtB_L,angle_R,angle_wrtB_R,area_norm_L,area_norm_R,ax_ratio_L,ax_ratio_R
1.036000000000000000e+03,3.453333333333333144e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.056092586517333984e+02,7.439074134826660156e+01,1.082294464111328125e+02,7.177055358886718750e+01,1.858855501675537453e-02,-2.014957941478025694e-03,1.479178859349322472e+00,1.627362104799096931e+00
1.037000000000000000e+03,3.456666666666666998e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.067424793243408203e+02,7.325752067565917969e+01,1.075392761230468750e+02,7.246072387695312500e+01,2.383187734072456099e-02,2.673880613302550245e-03,1.474763799750533178e+00,1.623256680922107842e+00
1.038000000000000000e+03,3.460000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.065827980041503906e+02,7.341720199584960938e+01,1.074289703369140625e+02,7.257102966308593750e+01,1.842885992059387426e-02,-3.674490688394746463e-03,1.468593115423349360e+00,1.622002385043041395e+00
1.039000000000000000e+03,3.463333333333333286e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.063264369964599609e+02,7.367356300354003906e+01,1.079233703613281250e+02,7.207662963867187500e+01,2.103721315789834623e-02,1.883626924294588140e-03,1.469682032686728146e+00,1.621508035237981593e+00
1.040000000000000000e+02,3.466666666666666785e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.048036165237426758e+02,7.519638347625732422e+01,1.071432800292968750e+02,7.285671997070312500e+01,3.769873485741464386e-02,-3.121313106089173162e-03,1.455156151018746957e+00,1.620821058263239633e+00
1.040000000000000000e+03,3.466666666666666430e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.065780181884765625e+02,7.342198181152343750e+01,1.077474060058593750e+02,7.225259399414062500e+01,2.409803583432705912e-02,3.279741774875321540e-03,1.469354270007773078e+00,1.620078924347581939e+00
1.041000000000000000e+03,3.470000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.065109233856201172e+02,7.348907661437988281e+01,1.077623443603515625e+02,7.223765563964843750e+01,2.103721315789834623e-02,6.982463907826446563e-04,1.474141651639031769e+00,1.624124804751432505e+00
1.042000000000000000e+03,3.473333333333333428e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.066617546081542969e+02,7.333824539184570312e+01,1.076019744873046875e+02,7.239802551269531250e+01,2.170260939190458635e-02,1.830943345027390579e-03,1.476457660057375998e+00,1.623721543196174677e+00
1.043000000000000000e+03,3.476666666666666572e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.066482391357421875e+02,7.335176086425781250e+01,1.076210784912109375e+02,7.237892150878906250e+01,1.779007953594788360e-02,-2.120325100012420815e-03,1.480600122494318382e+00,1.626049079117151575e+00
1.044000000000000000e+03,3.479999999999999716e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.068945980072021484e+02,7.310540199279785156e+01,1.076125640869140625e+02,7.238743591308593750e+01,1.920071955204111572e-02,1.251423973088218282e-03,1.483070930220971029e+00,1.623153636254783594e+00
1.045000000000000000e+03,3.483333333333333570e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.070187606811523438e+02,7.298123931884765625e+01,1.074508514404296875e+02,7.254914855957031250e+01,1.672544556153789455e-02,-1.710326671261138169e-04,1.490062885658188563e+00,1.625885797026736634e+00
